"","id","date","tavg"
"6950","RSM00029576",1997-12-16,NA
"6951","RSM00029576",1997-12-17,NA
"6952","RSM00029576",1997-12-18,-151
"6953","RSM00029576",1997-12-19,-53
"6954","RSM00029576",1997-12-20,NA
"6955","RSM00029576",1997-12-21,-182
"6956","RSM00029576",1997-12-22,-87
"6957","RSM00029576",1997-12-23,-108
"6958","RSM00029576",1997-12-24,-223
"6959","RSM00029576",1997-12-25,-208
"6960","RSM00029576",1997-12-26,NA
"6961","RSM00029576",1997-12-27,-92
"6962","RSM00029576",1997-12-28,-99
"6963","RSM00029576",1997-12-29,-73
"6964","RSM00029576",1997-12-30,-212
"6965","RSM00029576",1997-12-31,-364
"6966","RSM00029557",1997-01-01,-204
"6967","RSM00029557",1997-01-02,-268
"6968","RSM00029557",1997-01-03,-233
"6969","RSM00029557",1997-01-04,-97
"6970","RSM00029557",1997-01-05,-26
"6971","RSM00029557",1997-01-06,-84
"6972","RSM00029557",1997-01-07,-141
"6973","RSM00029557",1997-01-08,31
"6974","RSM00029557",1997-01-09,-90
"6975","RSM00029557",1997-01-10,-187
"6976","RSM00029557",1997-01-11,-284
"6977","RSM00029557",1997-01-12,-198
"6978","RSM00029557",1997-01-13,-132
"6979","RSM00029557",1997-01-14,-97
"6980","RSM00029557",1997-01-15,-170
"6981","RSM00029557",1997-01-16,-158
"6982","RSM00029557",1997-01-17,-105
"6983","RSM00029557",1997-01-18,-58
"6984","RSM00029557",1997-01-19,-33
"6985","RSM00029557",1997-01-20,-90
"6986","RSM00029557",1997-01-21,-160
"6987","RSM00029557",1997-01-22,-85
"6988","RSM00029557",1997-01-23,-42
"6989","RSM00029557",1997-01-24,-26
"6990","RSM00029557",1997-01-25,-81
"6991","RSM00029557",1997-01-26,-60
"6992","RSM00029557",1997-01-27,-85
"6993","RSM00029557",1997-01-28,-161
"6994","RSM00029557",1997-01-29,-143
"6995","RSM00029557",1997-01-30,-83
"6996","RSM00029557",1997-01-31,-193
"6997","RSM00029557",1997-02-01,-83
"6998","RSM00029557",1997-02-02,-114
"6999","RSM00029557",1997-02-03,-208
"7000","RSM00029557",1997-02-04,-206
"7001","RSM00029557",1997-02-05,-102
"7002","RSM00029557",1997-02-06,-120
"7003","RSM00029557",1997-02-07,-157
"7004","RSM00029557",1997-02-08,-65
"7005","RSM00029557",1997-02-09,-50
"7006","RSM00029557",1997-02-10,-65
"7007","RSM00029557",1997-02-11,-39
"7008","RSM00029557",1997-02-12,-35
"7009","RSM00029557",1997-02-13,-124
"7010","RSM00029557",1997-02-14,-94
"7011","RSM00029557",1997-02-15,-55
"7012","RSM00029557",1997-02-16,-29
"7013","RSM00029557",1997-02-17,-14
"7014","RSM00029557",1997-02-18,-10
"7015","RSM00029557",1997-02-19,-10
"7016","RSM00029557",1997-02-20,8
"7017","RSM00029557",1997-02-21,-61
"7018","RSM00029557",1997-02-22,-149
"7019","RSM00029557",1997-02-23,-156
"7020","RSM00029557",1997-02-24,-140
"7021","RSM00029557",1997-02-25,-173
"7022","RSM00029557",1997-02-26,-177
"7023","RSM00029557",1997-02-27,-120
"7024","RSM00029557",1997-02-28,-142
"7025","RSM00029557",1997-03-01,2
"7026","RSM00029557",1997-03-02,-37
"7027","RSM00029557",1997-03-03,-17
"7028","RSM00029557",1997-03-04,-15
"7029","RSM00029557",1997-03-05,-31
"7030","RSM00029557",1997-03-06,-40
"7031","RSM00029557",1997-03-07,-18
"7032","RSM00029557",1997-03-08,-14
"7033","RSM00029557",1997-03-09,-49
"7034","RSM00029557",1997-03-10,-56
"7035","RSM00029557",1997-03-11,-12
"7036","RSM00029557",1997-03-12,-27
"7037","RSM00029557",1997-03-13,-8
"7038","RSM00029557",1997-03-14,1
"7039","RSM00029557",1997-03-15,-19
"7040","RSM00029557",1997-03-16,6
"7041","RSM00029557",1997-03-17,26
"7042","RSM00029557",1997-03-18,-43
"7043","RSM00029557",1997-03-19,-42
"7044","RSM00029557",1997-03-20,-26
"7045","RSM00029557",1997-03-21,-27
"7046","RSM00029557",1997-03-22,-9
"7047","RSM00029557",1997-03-23,0
"7048","RSM00029557",1997-03-24,6
"7049","RSM00029557",1997-03-25,35
"7050","RSM00029557",1997-03-26,27
"7051","RSM00029557",1997-03-27,59
"7052","RSM00029557",1997-03-28,26
"7053","RSM00029557",1997-03-29,34
"7054","RSM00029557",1997-03-30,2
"7055","RSM00029557",1997-03-31,-9
"7056","RSM00029557",1997-04-01,50
"7057","RSM00029557",1997-04-02,66
"7058","RSM00029557",1997-04-03,35
"7059","RSM00029557",1997-04-04,77
"7060","RSM00029557",1997-04-05,20
"7061","RSM00029557",1997-04-06,42
"7062","RSM00029557",1997-04-07,46
"7063","RSM00029557",1997-04-08,74
"7064","RSM00029557",1997-04-09,86
"7065","RSM00029557",1997-04-10,97
"7066","RSM00029557",1997-04-11,110
"7067","RSM00029557",1997-04-12,112
"7068","RSM00029557",1997-04-13,88
"7069","RSM00029557",1997-04-14,53
"7070","RSM00029557",1997-04-15,58
"7071","RSM00029557",1997-04-16,63
"7072","RSM00029557",1997-04-17,41
"7073","RSM00029557",1997-04-18,41
"7074","RSM00029557",1997-04-19,82
"7075","RSM00029557",1997-04-20,96
"7076","RSM00029557",1997-04-21,118
"7077","RSM00029557",1997-04-22,136
"7078","RSM00029557",1997-04-23,145
"7079","RSM00029557",1997-04-24,116
"7080","RSM00029557",1997-04-25,131
"7081","RSM00029557",1997-04-26,99
"7082","RSM00029557",1997-04-27,100
"7083","RSM00029557",1997-04-28,124
"7084","RSM00029557",1997-04-29,108
"7085","RSM00029557",1997-04-30,65
"7086","RSM00029557",1997-05-01,85
"7087","RSM00029557",1997-05-02,58
"7088","RSM00029557",1997-05-03,60
"7089","RSM00029557",1997-05-04,57
"7090","RSM00029557",1997-05-05,62
"7091","RSM00029557",1997-05-06,101
"7092","RSM00029557",1997-05-07,163
"7093","RSM00029557",1997-05-08,135
"7094","RSM00029557",1997-05-09,105
"7095","RSM00029557",1997-05-10,79
"7096","RSM00029557",1997-05-11,39
"7097","RSM00029557",1997-05-12,16
"7098","RSM00029557",1997-05-13,14
"7099","RSM00029557",1997-05-14,36
"7100","RSM00029557",1997-05-15,71
"7101","RSM00029557",1997-05-16,92
"7102","RSM00029557",1997-05-17,138
"7103","RSM00029557",1997-05-18,137
"7104","RSM00029557",1997-05-19,158
"7105","RSM00029557",1997-05-20,207
"7106","RSM00029557",1997-05-21,168
"7107","RSM00029557",1997-05-22,145
"7108","RSM00029557",1997-05-23,123
"7109","RSM00029557",1997-05-24,94
"7110","RSM00029557",1997-05-25,103
"7111","RSM00029557",1997-05-26,174
"7112","RSM00029557",1997-05-27,224
"7113","RSM00029557",1997-05-28,177
"7114","RSM00029557",1997-05-29,147
"7115","RSM00029557",1997-05-30,163
"7116","RSM00029557",1997-05-31,179
"7117","RSM00029557",1997-06-01,159
"7118","RSM00029557",1997-06-02,97
"7119","RSM00029557",1997-06-03,80
"7120","RSM00029557",1997-06-04,73
"7121","RSM00029557",1997-06-05,97
"7122","RSM00029557",1997-06-06,152
"7123","RSM00029557",1997-06-07,192
"7124","RSM00029557",1997-06-08,209
"7125","RSM00029557",1997-06-09,157
"7126","RSM00029557",1997-06-10,75
"7127","RSM00029557",1997-06-11,88
"7128","RSM00029557",1997-06-12,89
"7129","RSM00029557",1997-06-13,72
"7130","RSM00029557",1997-06-14,119
"7131","RSM00029557",1997-06-15,135
"7132","RSM00029557",1997-06-16,134
"7133","RSM00029557",1997-06-17,207
"7134","RSM00029557",1997-06-18,127
"7135","RSM00029557",1997-06-19,116
"7136","RSM00029557",1997-06-20,140
"7137","RSM00029557",1997-06-21,147
"7138","RSM00029557",1997-06-22,161
"7139","RSM00029557",1997-06-23,200
"7140","RSM00029557",1997-06-24,201
"7141","RSM00029557",1997-06-25,187
"7142","RSM00029557",1997-06-26,142
"7143","RSM00029557",1997-06-27,163
"7144","RSM00029557",1997-06-28,194
"7145","RSM00029557",1997-06-29,197
"7146","RSM00029557",1997-06-30,151
"7147","RSM00029557",1997-07-01,128
"7148","RSM00029557",1997-07-02,147
"7149","RSM00029557",1997-07-03,169
"7150","RSM00029557",1997-07-04,194
"7151","RSM00029557",1997-07-05,211
"7152","RSM00029557",1997-07-06,215
"7153","RSM00029557",1997-07-07,140
"7154","RSM00029557",1997-07-08,165
"7155","RSM00029557",1997-07-09,196
"7156","RSM00029557",1997-07-10,185
"7157","RSM00029557",1997-07-11,201
"7158","RSM00029557",1997-07-12,234
"7159","RSM00029557",1997-07-13,212
"7160","RSM00029557",1997-07-14,211
"7161","RSM00029557",1997-07-15,189
"7162","RSM00029557",1997-07-16,189
"7163","RSM00029557",1997-07-17,190
"7164","RSM00029557",1997-07-18,167
"7165","RSM00029557",1997-07-19,113
"7166","RSM00029557",1997-07-20,103
"7167","RSM00029557",1997-07-21,140
"7168","RSM00029557",1997-07-22,154
"7169","RSM00029557",1997-07-23,176
"7170","RSM00029557",1997-07-24,149
"7171","RSM00029557",1997-07-25,129
"7172","RSM00029557",1997-07-26,121
"7173","RSM00029557",1997-07-27,139
"7174","RSM00029557",1997-07-28,164
"7175","RSM00029557",1997-07-29,184
"7176","RSM00029557",1997-07-30,201
"7177","RSM00029557",1997-07-31,201
"7178","RSM00029557",1997-08-01,195
"7179","RSM00029557",1997-08-02,200
"7180","RSM00029557",1997-08-03,200
"7181","RSM00029557",1997-08-04,191
"7182","RSM00029557",1997-08-05,183
"7183","RSM00029557",1997-08-06,173
"7184","RSM00029557",1997-08-07,160
"7185","RSM00029557",1997-08-08,193
"7186","RSM00029557",1997-08-09,195
"7187","RSM00029557",1997-08-10,149
"7188","RSM00029557",1997-08-11,96
"7189","RSM00029557",1997-08-12,88
"7190","RSM00029557",1997-08-13,113
"7191","RSM00029557",1997-08-14,147
"7192","RSM00029557",1997-08-15,190
"7193","RSM00029557",1997-08-16,211
"7194","RSM00029557",1997-08-17,226
"7195","RSM00029557",1997-08-18,203
"7196","RSM00029557",1997-08-19,166
"7197","RSM00029557",1997-08-20,155
"7198","RSM00029557",1997-08-21,144
"7199","RSM00029557",1997-08-22,127
"7200","RSM00029557",1997-08-23,144
"7201","RSM00029557",1997-08-24,128
"7202","RSM00029557",1997-08-25,102
"7203","RSM00029557",1997-08-26,120
"7204","RSM00029557",1997-08-27,116
"7205","RSM00029557",1997-08-28,115
"7206","RSM00029557",1997-08-29,107
"7207","RSM00029557",1997-08-30,105
"7208","RSM00029557",1997-08-31,114
"7209","RSM00029557",1997-09-01,93
"7210","RSM00029557",1997-09-02,125
"7211","RSM00029557",1997-09-03,86
"7212","RSM00029557",1997-09-04,73
"7213","RSM00029557",1997-09-05,77
"7214","RSM00029557",1997-09-06,72
"7215","RSM00029557",1997-09-07,86
"7216","RSM00029557",1997-09-08,100
"7217","RSM00029557",1997-09-09,102
"7218","RSM00029557",1997-09-10,99
"7219","RSM00029557",1997-09-11,106
"7220","RSM00029557",1997-09-12,89
"7221","RSM00029557",1997-09-13,77
"7222","RSM00029557",1997-09-14,80
"7223","RSM00029557",1997-09-15,86
"7224","RSM00029557",1997-09-16,103
"7225","RSM00029557",1997-09-17,122
"7226","RSM00029557",1997-09-18,129
"7227","RSM00029557",1997-09-19,141
"7228","RSM00029557",1997-09-20,123
"7229","RSM00029557",1997-09-21,126
"7230","RSM00029557",1997-09-22,149
"7231","RSM00029557",1997-09-23,132
"7232","RSM00029557",1997-09-24,146
"7233","RSM00029557",1997-09-25,141
"7234","RSM00029557",1997-09-26,106
"7235","RSM00029557",1997-09-27,76
"7236","RSM00029557",1997-09-28,91
"7237","RSM00029557",1997-09-29,15
"7238","RSM00029557",1997-09-30,-11
"7239","RSM00029557",1997-10-01,1
"7240","RSM00029557",1997-10-02,26
"7241","RSM00029557",1997-10-03,72
"7242","RSM00029557",1997-10-04,65
"7243","RSM00029557",1997-10-05,51
"7244","RSM00029557",1997-10-06,110
"7245","RSM00029557",1997-10-07,155
"7246","RSM00029557",1997-10-08,75
"7247","RSM00029557",1997-10-09,155
"7248","RSM00029557",1997-10-10,85
"7249","RSM00029557",1997-10-11,55
"7250","RSM00029557",1997-10-12,96
"7251","RSM00029557",1997-10-13,16
"7252","RSM00029557",1997-10-14,30
"7253","RSM00029557",1997-10-15,75
"7254","RSM00029557",1997-10-16,111
"7255","RSM00029557",1997-10-17,123
"7256","RSM00029557",1997-10-18,91
"7257","RSM00029557",1997-10-19,-32
"7258","RSM00029557",1997-10-20,-17
"7259","RSM00029557",1997-10-21,-52
"7260","RSM00029557",1997-10-22,-58
"7261","RSM00029557",1997-10-23,-9
"7262","RSM00029557",1997-10-24,-10
"7263","RSM00029557",1997-10-25,1
"7264","RSM00029557",1997-10-26,11
"7265","RSM00029557",1997-10-27,-4
"7266","RSM00029557",1997-10-28,-4
"7267","RSM00029557",1997-10-29,-6
"7268","RSM00029557",1997-10-30,3
"7269","RSM00029557",1997-10-31,39
"7270","RSM00029557",1997-11-01,16
"7271","RSM00029557",1997-11-02,33
"7272","RSM00029557",1997-11-03,8
"7273","RSM00029557",1997-11-04,38
"7274","RSM00029557",1997-11-05,51
"7275","RSM00029557",1997-11-06,14
"7276","RSM00029557",1997-11-07,66
"7277","RSM00029557",1997-11-08,-34
"7278","RSM00029557",1997-11-09,-49
"7279","RSM00029557",1997-11-10,-40
"7280","RSM00029557",1997-11-11,-9
"7281","RSM00029557",1997-11-12,-95
"7282","RSM00029557",1997-11-13,-157
"7283","RSM00029557",1997-11-14,-123
"7284","RSM00029557",1997-11-15,-72
"7285","RSM00029557",1997-11-16,-43
"7286","RSM00029557",1997-11-17,-40
"7287","RSM00029557",1997-11-18,-178
"7288","RSM00029557",1997-11-19,-220
"7289","RSM00029557",1997-11-20,-126
"7290","RSM00029557",1997-11-21,-78
"7291","RSM00029557",1997-11-22,-101
"7292","RSM00029557",1997-11-23,-273
"7293","RSM00029557",1997-11-24,-236
"7294","RSM00029557",1997-11-25,-130
"7295","RSM00029557",1997-11-26,-112
"7296","RSM00029557",1997-11-27,-247
"7297","RSM00029557",1997-11-28,-308
"7298","RSM00029557",1997-11-29,-329
"7299","RSM00029557",1997-11-30,-219
"7300","RSM00029557",1997-12-01,-163
"7301","RSM00029557",1997-12-02,-89
"7302","RSM00029557",1997-12-03,-127
"7303","RSM00029557",1997-12-04,-205
"7304","RSM00029557",1997-12-05,-203
"7305","RSM00029557",1997-12-06,-105
"7306","RSM00029557",1997-12-07,-151
"7307","RSM00029557",1997-12-08,-230
"7308","RSM00029557",1997-12-09,-203
"7309","RSM00029557",1997-12-10,-192
"7310","RSM00029557",1997-12-11,-228
"7311","RSM00029557",1997-12-12,-101
"7312","RSM00029557",1997-12-13,-26
"7313","RSM00029557",1997-12-14,-179
"7314","RSM00029557",1997-12-15,-193
"7315","RSM00029557",1997-12-16,-167
"7316","RSM00029557",1997-12-17,-277
"7317","RSM00029557",1997-12-18,-191
"7318","RSM00029557",1997-12-19,-87
"7319","RSM00029557",1997-12-20,-67
"7320","RSM00029557",1997-12-21,-152
"7321","RSM00029557",1997-12-22,-72
"7322","RSM00029557",1997-12-23,-148
"7323","RSM00029557",1997-12-24,-235
"7324","RSM00029557",1997-12-25,-267
"7325","RSM00029557",1997-12-26,-120
"7326","RSM00029557",1997-12-27,-108
"7327","RSM00029557",1997-12-28,-99
"7328","RSM00029557",1997-12-29,-64
"7329","RSM00029557",1997-12-30,-88
"7330","RSM00029557",1997-12-31,-135
"7331","RSM00036096",1997-01-01,-312
"7332","RSM00036096",1997-01-02,-256
"7333","RSM00036096",1997-01-03,-344
"7334","RSM00036096",1997-01-04,-362
"7335","RSM00036096",1997-01-05,-320
"7336","RSM00036096",1997-01-06,-266
"7337","RSM00036096",1997-01-07,-289
"7338","RSM00036096",1997-01-08,-315
"7339","RSM00036096",1997-01-09,-287
"7340","RSM00036096",1997-01-10,-279
"7341","RSM00036096",1997-01-11,-260
"7342","RSM00036096",1997-01-12,-327
"7343","RSM00036096",1997-01-13,-320
"7344","RSM00036096",1997-01-14,-276
"7345","RSM00036096",1997-01-15,-229
"7346","RSM00036096",1997-01-16,-282
"7347","RSM00036096",1997-01-17,-321
"7348","RSM00036096",1997-01-18,-293
"7349","RSM00036096",1997-01-19,-249
"7350","RSM00036096",1997-01-20,-200
"7351","RSM00036096",1997-01-21,-238
"7352","RSM00036096",1997-01-22,-322
"7353","RSM00036096",1997-01-23,-292
"7354","RSM00036096",1997-01-24,-292
"7355","RSM00036096",1997-01-25,-273
"7356","RSM00036096",1997-01-26,-277
"7357","RSM00036096",1997-01-27,-216
"7358","RSM00036096",1997-01-28,-161
"7359","RSM00036096",1997-01-29,-157
"7360","RSM00036096",1997-01-30,-231
"7361","RSM00036096",1997-01-31,-247
"7362","RSM00036096",1997-02-01,-273
"7363","RSM00036096",1997-02-02,-267
"7364","RSM00036096",1997-02-03,-284
"7365","RSM00036096",1997-02-04,-310
"7366","RSM00036096",1997-02-05,-285
"7367","RSM00036096",1997-02-06,-227
"7368","RSM00036096",1997-02-07,-227
"7369","RSM00036096",1997-02-08,-217
"7370","RSM00036096",1997-02-09,-253
"7371","RSM00036096",1997-02-10,-271
"7372","RSM00036096",1997-02-11,-278
"7373","RSM00036096",1997-02-12,-258
"7374","RSM00036096",1997-02-13,-195
"7375","RSM00036096",1997-02-14,-241
"7376","RSM00036096",1997-02-15,-254
"7377","RSM00036096",1997-02-16,-206
"7378","RSM00036096",1997-02-17,-188
"7379","RSM00036096",1997-02-18,-132
"7380","RSM00036096",1997-02-19,-175
"7381","RSM00036096",1997-02-20,-194
"7382","RSM00036096",1997-02-21,-221
"7383","RSM00036096",1997-02-22,-158
"7384","RSM00036096",1997-02-23,-158
"7385","RSM00036096",1997-02-24,-160
"7386","RSM00036096",1997-02-25,-174
"7387","RSM00036096",1997-02-26,-148
"7388","RSM00036096",1997-02-27,-137
"7389","RSM00036096",1997-02-28,-170
"7390","RSM00036096",1997-03-01,-123
"7391","RSM00036096",1997-03-02,-166
"7392","RSM00036096",1997-03-03,-154
"7393","RSM00036096",1997-03-04,-112
"7394","RSM00036096",1997-03-05,-152
"7395","RSM00036096",1997-03-06,-144
"7396","RSM00036096",1997-03-07,-147
"7397","RSM00036096",1997-03-08,-115
"7398","RSM00036096",1997-03-09,-113
"7399","RSM00036096",1997-03-10,-119
"7400","RSM00036096",1997-03-11,-70
"7401","RSM00036096",1997-03-12,-61
"7402","RSM00036096",1997-03-13,-104
"7403","RSM00036096",1997-03-14,-136
"7404","RSM00036096",1997-03-15,-80
"7405","RSM00036096",1997-03-16,-93
"7406","RSM00036096",1997-03-17,-116
"7407","RSM00036096",1997-03-18,-113
"7408","RSM00036096",1997-03-19,-43
"7409","RSM00036096",1997-03-20,-49
"7410","RSM00036096",1997-03-21,-33
"7411","RSM00036096",1997-03-22,-29
"7412","RSM00036096",1997-03-23,5
"7413","RSM00036096",1997-03-24,2
"7414","RSM00036096",1997-03-25,18
"7415","RSM00036096",1997-03-26,24
"7416","RSM00036096",1997-03-27,20
"7417","RSM00036096",1997-03-28,30
"7418","RSM00036096",1997-03-29,46
"7419","RSM00036096",1997-03-30,53
"7420","RSM00036096",1997-03-31,30
"7421","RSM00036096",1997-04-01,28
"7422","RSM00036096",1997-04-02,57
"7423","RSM00036096",1997-04-03,73
"7424","RSM00036096",1997-04-04,79
"7425","RSM00036096",1997-04-05,60
"7426","RSM00036096",1997-04-06,20
"7427","RSM00036096",1997-04-07,13
"7428","RSM00036096",1997-04-08,41
"7429","RSM00036096",1997-04-09,76
"7430","RSM00036096",1997-04-10,86
"7431","RSM00036096",1997-04-11,86
"7432","RSM00036096",1997-04-12,93
"7433","RSM00036096",1997-04-13,99
"7434","RSM00036096",1997-04-14,110
"7435","RSM00036096",1997-04-15,128
"7436","RSM00036096",1997-04-16,96
"7437","RSM00036096",1997-04-17,94
"7438","RSM00036096",1997-04-18,89
"7439","RSM00036096",1997-04-19,93
"7440","RSM00036096",1997-04-20,104
"7441","RSM00036096",1997-04-21,117
"7442","RSM00036096",1997-04-22,143
"7443","RSM00036096",1997-04-23,133
"7444","RSM00036096",1997-04-24,126
"7445","RSM00036096",1997-04-25,140
"7446","RSM00036096",1997-04-26,138
"7447","RSM00036096",1997-04-27,129
"7448","RSM00036096",1997-04-28,112
"7449","RSM00036096",1997-04-29,120
"7450","RSM00036096",1997-04-30,106
"7451","RSM00036096",1997-05-01,93
"7452","RSM00036096",1997-05-02,104
"7453","RSM00036096",1997-05-03,87
"7454","RSM00036096",1997-05-04,95
"7455","RSM00036096",1997-05-05,106
"7456","RSM00036096",1997-05-06,102
"7457","RSM00036096",1997-05-07,145
"7458","RSM00036096",1997-05-08,174
"7459","RSM00036096",1997-05-09,141
"7460","RSM00036096",1997-05-10,154
"7461","RSM00036096",1997-05-11,152
"7462","RSM00036096",1997-05-12,107
"7463","RSM00036096",1997-05-13,85
"7464","RSM00036096",1997-05-14,79
"7465","RSM00036096",1997-05-15,95
"7466","RSM00036096",1997-05-16,125
"7467","RSM00036096",1997-05-17,146
"7468","RSM00036096",1997-05-18,169
"7469","RSM00036096",1997-05-19,180
"7470","RSM00036096",1997-05-20,165
"7471","RSM00036096",1997-05-21,195
"7472","RSM00036096",1997-05-22,195
"7473","RSM00036096",1997-05-23,193
"7474","RSM00036096",1997-05-24,149
"7475","RSM00036096",1997-05-25,100
"7476","RSM00036096",1997-05-26,134
"7477","RSM00036096",1997-05-27,177
"7478","RSM00036096",1997-05-28,208
"7479","RSM00036096",1997-05-29,232
"7480","RSM00036096",1997-05-30,231
"7481","RSM00036096",1997-05-31,223
"7482","RSM00036096",1997-06-01,211
"7483","RSM00036096",1997-06-02,149
"7484","RSM00036096",1997-06-03,118
"7485","RSM00036096",1997-06-04,106
"7486","RSM00036096",1997-06-05,105
"7487","RSM00036096",1997-06-06,100
"7488","RSM00036096",1997-06-07,143
"7489","RSM00036096",1997-06-08,186
"7490","RSM00036096",1997-06-09,195
"7491","RSM00036096",1997-06-10,210
"7492","RSM00036096",1997-06-11,205
"7493","RSM00036096",1997-06-12,180
"7494","RSM00036096",1997-06-13,119
"7495","RSM00036096",1997-06-14,155
"7496","RSM00036096",1997-06-15,200
"7497","RSM00036096",1997-06-16,206
"7498","RSM00036096",1997-06-17,224
"7499","RSM00036096",1997-06-18,267
"7500","RSM00036096",1997-06-19,208
"7501","RSM00036096",1997-06-20,195
"7502","RSM00036096",1997-06-21,240
"7503","RSM00036096",1997-06-22,253
"7504","RSM00036096",1997-06-23,252
"7505","RSM00036096",1997-06-24,244
"7506","RSM00036096",1997-06-25,265
"7507","RSM00036096",1997-06-26,250
"7508","RSM00036096",1997-06-27,194
"7509","RSM00036096",1997-06-28,169
"7510","RSM00036096",1997-06-29,192
"7511","RSM00036096",1997-06-30,203
"7512","RSM00036096",1997-07-01,159
"7513","RSM00036096",1997-07-02,142
"7514","RSM00036096",1997-07-03,157
"7515","RSM00036096",1997-07-04,197
"7516","RSM00036096",1997-07-05,234
"7517","RSM00036096",1997-07-06,240
"7518","RSM00036096",1997-07-07,214
"7519","RSM00036096",1997-07-08,231
"7520","RSM00036096",1997-07-09,242
"7521","RSM00036096",1997-07-10,207
"7522","RSM00036096",1997-07-11,174
"7523","RSM00036096",1997-07-12,186
"7524","RSM00036096",1997-07-13,176
"7525","RSM00036096",1997-07-14,188
"7526","RSM00036096",1997-07-15,197
"7527","RSM00036096",1997-07-16,197
"7528","RSM00036096",1997-07-17,210
"7529","RSM00036096",1997-07-18,210
"7530","RSM00036096",1997-07-19,172
"7531","RSM00036096",1997-07-20,148
"7532","RSM00036096",1997-07-21,160
"7533","RSM00036096",1997-07-22,156
"7534","RSM00036096",1997-07-23,167
"7535","RSM00036096",1997-07-24,173
"7536","RSM00036096",1997-07-25,180
"7537","RSM00036096",1997-07-26,159
"7538","RSM00036096",1997-07-27,130
"7539","RSM00036096",1997-07-28,117
"7540","RSM00036096",1997-07-29,146
"7541","RSM00036096",1997-07-30,164
"7542","RSM00036096",1997-07-31,192
"7543","RSM00036096",1997-08-01,209
"7544","RSM00036096",1997-08-02,217
"7545","RSM00036096",1997-08-03,218
"7546","RSM00036096",1997-08-04,201
"7547","RSM00036096",1997-08-05,184
"7548","RSM00036096",1997-08-06,202
"7549","RSM00036096",1997-08-07,192
"7550","RSM00036096",1997-08-08,198
"7551","RSM00036096",1997-08-09,209
"7552","RSM00036096",1997-08-10,196
"7553","RSM00036096",1997-08-11,141
"7554","RSM00036096",1997-08-12,107
"7555","RSM00036096",1997-08-13,114
"7556","RSM00036096",1997-08-14,109
"7557","RSM00036096",1997-08-15,163
"7558","RSM00036096",1997-08-16,175
"7559","RSM00036096",1997-08-17,187
"7560","RSM00036096",1997-08-18,198
"7561","RSM00036096",1997-08-19,189
"7562","RSM00036096",1997-08-20,189
"7563","RSM00036096",1997-08-21,179
"7564","RSM00036096",1997-08-22,157
"7565","RSM00036096",1997-08-23,134
"7566","RSM00036096",1997-08-24,124
"7567","RSM00036096",1997-08-25,137
"7568","RSM00036096",1997-08-26,156
"7569","RSM00036096",1997-08-27,131
"7570","RSM00036096",1997-08-28,178
"7571","RSM00036096",1997-08-29,117
"7572","RSM00036096",1997-08-30,104
"7573","RSM00036096",1997-08-31,122
"7574","RSM00036096",1997-09-01,140
"7575","RSM00036096",1997-09-02,150
"7576","RSM00036096",1997-09-03,123
"7577","RSM00036096",1997-09-04,95
"7578","RSM00036096",1997-09-05,113
"7579","RSM00036096",1997-09-06,95
"7580","RSM00036096",1997-09-07,78
"7581","RSM00036096",1997-09-08,72
"7582","RSM00036096",1997-09-09,68
"7583","RSM00036096",1997-09-10,91
"7584","RSM00036096",1997-09-11,79
"7585","RSM00036096",1997-09-12,103
"7586","RSM00036096",1997-09-13,104
"7587","RSM00036096",1997-09-14,139
"7588","RSM00036096",1997-09-15,136
"7589","RSM00036096",1997-09-16,96
"7590","RSM00036096",1997-09-17,99
"7591","RSM00036096",1997-09-18,99
"7592","RSM00036096",1997-09-19,95
"7593","RSM00036096",1997-09-20,109
"7594","RSM00036096",1997-09-21,105
"7595","RSM00036096",1997-09-22,95
"7596","RSM00036096",1997-09-23,94
"7597","RSM00036096",1997-09-24,90
"7598","RSM00036096",1997-09-25,94
"7599","RSM00036096",1997-09-26,101
"7600","RSM00036096",1997-09-27,111
"7601","RSM00036096",1997-09-28,133
"7602","RSM00036096",1997-09-29,91
"7603","RSM00036096",1997-09-30,27
"7604","RSM00036096",1997-10-01,10
"7605","RSM00036096",1997-10-02,27
"7606","RSM00036096",1997-10-03,37
"7607","RSM00036096",1997-10-04,43
"7608","RSM00036096",1997-10-05,54
"7609","RSM00036096",1997-10-06,51
"7610","RSM00036096",1997-10-07,48
"7611","RSM00036096",1997-10-08,59
"7612","RSM00036096",1997-10-09,56
"7613","RSM00036096",1997-10-10,74
"7614","RSM00036096",1997-10-11,81
"7615","RSM00036096",1997-10-12,89
"7616","RSM00036096",1997-10-13,45
"7617","RSM00036096",1997-10-14,29
"7618","RSM00036096",1997-10-15,26
"7619","RSM00036096",1997-10-16,62
"7620","RSM00036096",1997-10-17,34
"7621","RSM00036096",1997-10-18,73
"7622","RSM00036096",1997-10-19,74
"7623","RSM00036096",1997-10-20,59
"7624","RSM00036096",1997-10-21,33
"7625","RSM00036096",1997-10-22,-45
"7626","RSM00036096",1997-10-23,-55
"7627","RSM00036096",1997-10-24,-56
"7628","RSM00036096",1997-10-25,-43
"7629","RSM00036096",1997-10-26,-37
"7630","RSM00036096",1997-10-27,-37
"7631","RSM00036096",1997-10-28,-43
"7632","RSM00036096",1997-10-29,-40
"7633","RSM00036096",1997-10-30,-44
"7634","RSM00036096",1997-10-31,-57
"7635","RSM00036096",1997-11-01,-61
"7636","RSM00036096",1997-11-02,-31
